Latitude,Longitude,Street Address,Price,Date Sold,Neighborhood,More Address,Beds,Baths,House Type,Square Feet
41.767086,-87.581696,7026 S Cregier Ave #E3,25100.0,"Nov 13, 2014",South Shore,"Chicago, IL 60649",,,Condo,
41.97898,-87.73744,5320 N Lowell Ave #3-206,230000.0,"Nov 13, 2014",North Park,"Chicago, IL 60630",,,Condo,
41.908443,-87.76865,1528 N Waller Ave,94000.0,"Nov 13, 2014",Austin,"Chicago, IL 60651",3.0,,Single-Family Home,1243.0
41.92434,-87.70788,2346 N Kedzie Blvd #1-NC,305000.0,"Nov 13, 2014",Logan Square,"Chicago, IL 60647",,,Condo,
41.995358,-87.72554,6256 N Avers Ave,278000.0,"Nov 13, 2014",North Park,"Chicago, IL 60659",3.0,,Single-Family Home,1412.0
41.971004,-87.71674,4925 N Drake Ave,240000.0,"Nov 13, 2014",Albany Park,"Chicago, IL 60625",,,Multi-Family,2452.0
41.850185,-87.63661,342 W 23rd Pl #342A,253000.0,"Nov 13, 2014",Armour Square,"Chicago, IL 60616",,,Condo,
41.898148,-87.69377,2649 W Walton St,775000.0,"Nov 13, 2014",West Town,"Chicago, IL 60622",,,Multi-Family,4794.0
41.947666,-87.74905,4849 W Waveland Ave,130000.0,"Nov 13, 2014",Portage Park,"Chicago, IL 60641",2.0,,Single-Family Home,1081.0
41.89781,-87.634926,849 N Franklin St #1214,850000.0,"Nov 13, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.95878,-87.669624,4226 N Ashland Ave #1B,340000.0,"Nov 13, 2014",,"Chicago, IL 60613",,,Condo,
41.87958,-87.68407,2301 W Monroe St,695000.0,"Nov 12, 2014",,"Chicago, IL 60612",,,Multi-Family,3485.0
41.812145,-87.59739,4530 S Woodlawn Ave,255000.0,"Nov 12, 2014",Kenwood,"Chicago, IL 60653",3.0,,Townhouse,2126.0
41.938824,-87.787636,3214 N Nagle Ave,205000.0,"Nov 12, 2014",Dunning,"Chicago, IL 60634",2.0,,Single-Family Home,1056.0
41.970318,-87.67061,4849 N Paulina St,663000.0,"Nov 12, 2014",Ravenswood,"Chicago, IL 60640",3.0,,Single-Family Home,2433.0
41.9336,-87.66818,2839 N Ashland Ave #1,368500.0,"Nov 12, 2014",,"Chicago, IL 60657",,,Condo,
41.927986,-87.6492,811 W Lill Ave #302,305000.0,"Nov 12, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.90121,-87.67144,1054 N Hermitage Ave #2,378500.0,"Nov 12, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.839836,-87.72893,2821 S Keeler Ave,85000.0,"Nov 12, 2014",Little Village,"Chicago, IL 60623",,,Multi-Family,2358.0
41.796364,-87.66135,5336 S Bishop St,29000.0,"Nov 12, 2014",New City,"Chicago, IL 60609",3.0,,Single-Family Home,992.0
41.964115,-87.714096,4539 N Bernard St,305000.0,"Nov 12, 2014",Albany Park,"Chicago, IL 60625",4.0,,Single-Family Home,1552.0
41.997524,-87.80549,7115 W Devon Ave,290000.0,"Nov 12, 2014",Norwood Park,"Chicago, IL 60631",3.0,,Single-Family Home,1120.0
41.891327,-87.66101,1350 W Grand Ave #2C,682500.0,"Nov 12, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
42.012383,-87.697685,2700 W Touhy Ave #3C,137000.0,"Nov 12, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.937397,-87.63837,339 W Barry Ave #19C,524000.0,"Nov 12, 2014",,"Chicago, IL 60657",,,Condo,
41.956196,-87.68203,2118 W Belle Plaine Ave,385000.0,"Nov 12, 2014",North Center,"Chicago, IL 60618",,,Multi-Family,2288.0
41.924923,-87.74711,4815 W Montana St,630000.0,"Nov 12, 2014",Cragin,"Chicago, IL 60639",,,Multi-Family,5466.0
41.986767,-87.661896,1241 W Victoria St,575000.0,"Nov 12, 2014",Edgewater,"Chicago, IL 60660",3.0,,Single-Family Home,1080.0
41.761322,-87.68717,7250 S Maplewood Ave,30000.0,"Nov 12, 2014",Chicago Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1050.0
41.94274,-87.74793,4820 W Roscoe St,316000.0,"Nov 12, 2014",Portage Park,"Chicago, IL 60641",,,Multi-Family,2512.0
41.981068,-87.66576,1420 W Rascher Ave #1B,221000.0,"Nov 12, 2014",Edgewater,"Chicago, IL 60640",,,Condo,
41.98565,-87.7856,5730 N Mobile Ave,330000.0,"Nov 12, 2014",Norwood Park,"Chicago, IL 60646",4.0,,Single-Family Home,2996.0
41.76572,-87.69218,7018 S Fairfield Ave,117000.0,"Nov 12, 2014",Chicago Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1472.0
42.000603,-87.76994,6550 N Ponchartrain Blvd,682000.0,"Nov 12, 2014",Forest Glen,"Chicago, IL 60646",3.0,,Single-Family Home,1482.0
41.699986,-87.52958,10728 S Avenue E,125000.0,"Nov 12, 2014",East Side,"Chicago, IL 60617",3.0,,Single-Family Home,1200.0
41.715347,-87.67428,9807 S Hoyne Ave,349000.0,"Nov 12, 2014",Beverly,"Chicago, IL 60643",4.0,,Single-Family Home,1804.0
41.978996,-87.69124,2455 W Balmoral Ave #2N,66000.0,"Nov 12, 2014",Lincoln Square,"Chicago, IL 60625",,,Condo,
41.932472,-87.68514,2811 N Bell Ave #201,352500.0,"Nov 12, 2014",Bucktown,"Chicago, IL 60618",,,Condo,
41.941803,-87.74867,4840 W Henderson St #4840-G,40000.0,"Nov 12, 2014",Portage Park,"Chicago, IL 60641",,,Condo,
41.955776,-87.65252,934 W Cuyler Ave #2B,305000.0,"Nov 12, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.77694,-87.789925,6732 W 63rd Pl,195000.0,"Nov 12, 2014",Clearing,"Chicago, IL 60638",3.0,,Single-Family Home,1200.0
41.691044,-87.65365,1239 W 111th Pl,65000.0,"Nov 12, 2014",Morgan Park,"Chicago, IL 60643",3.0,,Single-Family Home,1344.0
41.97355,-87.71506,5050 N Bernard St,377000.0,"Nov 12, 2014",North Park,"Chicago, IL 60625",3.0,,Single-Family Home,1147.0
41.746525,-87.60908,8134 S Champlain Ave,51000.0,"Nov 12, 2014",Chatham,"Chicago, IL 60619",3.0,,Single-Family Home,1470.0
41.705498,-87.713936,10314 S Lawndale Ave,230000.0,"Nov 12, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1483.0
41.945534,-87.774635,5913 W Addison St,325000.0,"Nov 12, 2014",Portage Park,"Chicago, IL 60634",,,Multi-Family,2138.0
41.913464,-87.7038,1750 N Whipple St,554000.0,"Nov 12, 2014",Logan Square,"Chicago, IL 60647",,,Multi-Family,1496.0
41.979008,-87.80385,5364 N Nottingham Ave,290000.0,"Nov 12, 2014",Norwood Park,"Chicago, IL 60656",4.0,,Single-Family Home,1870.0
41.77794,-87.795494,6237 S Newland Ave #6-1-N,103000.0,"Nov 12, 2014",Clearing,"Chicago, IL 60638",,,Condo,
41.799286,-87.58293,5300 S Shore Dr #94,105000.0,"Nov 12, 2014",Hyde Park,"Chicago, IL 60615",,,Condo,
41.77744,-87.701004,6352 S Albany Ave,145000.0,"Nov 12, 2014",Chicago Lawn,"Chicago, IL 60629",,,Multi-Family,1760.0
41.934994,-87.741486,4555 W Wellington Ave,235000.0,"Nov 12, 2014",Hermosa,"Chicago, IL 60641",4.0,,Single-Family Home,2708.0
41.998924,-87.67776,6426 N Ridge Blvd #6426-2K,51500.0,"Nov 12, 2014",West Rogers Park,"Chicago, IL 60626",,,Condo,
41.857235,-87.64929,925 W 18th Pl,340000.0,"Nov 12, 2014",Pilsen,"Chicago, IL 60608",,,Multi-Family,2484.0
41.915245,-87.71218,3405 W Cortland St,462500.0,"Nov 12, 2014",Logan Square,"Chicago, IL 60647",,,Single-Family Home,
41.912376,-87.682755,2201 W Wabansia Ave #15,400000.0,"Nov 12, 2014",Wicker Park,"Chicago, IL 60647",,,Condo,
42.00106,-87.809525,6628 N Octavia Ave,299000.0,"Nov 12, 2014",Edison Park,"Chicago, IL 60631",2.0,,Single-Family Home,993.0
41.798786,-87.77869,5130 S Merrimac Ave,195000.0,"Nov 12, 2014",Garfield Ridge,"Chicago, IL 60638",2.0,,Single-Family Home,792.0
41.89001,-87.61722,408 E North Water St,1100000.0,"Nov 12, 2014",Near North Side,"Chicago, IL 60611",3.0,,Townhouse,2799.0
41.84296,-87.63861,450 W 28th Pl,430000.0,"Nov 12, 2014",Bridgeport,"Chicago, IL 60616",,,Multi-Family,4158.0
41.906036,-87.6746,1332 N Wolcott Ave #3,472500.0,"Nov 12, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.96313,-87.73668,4513 N Lowell Ave,283000.0,"Nov 12, 2014",Irving Park,"Chicago, IL 60630",4.0,,Single-Family Home,1764.0
41.78889,-87.72623,4116 W 57th Pl,207000.0,"Nov 12, 2014",West Elsdon,"Chicago, IL 60629",3.0,,Single-Family Home,888.0
41.74487,-87.68679,8150 S Maplewood Ave,76000.0,"Nov 12, 2014",Ashburn,"Chicago, IL 60652",5.0,,Single-Family Home,998.0
41.776436,-87.59644,6512 S Woodlawn Ave #6512-3,81000.0,"Nov 12, 2014",Woodlawn,"Chicago, IL 60637",,,Condo,
41.91387,-87.76159,1825 N Lotus Ave,109000.0,"Nov 12, 2014",Austin,"Chicago, IL 60639",,,Multi-Family,2248.0
41.941483,-87.64235,508 W Melrose St #2A,530000.0,"Nov 12, 2014",,"Chicago, IL 60657",,,Condo,
41.940815,-87.670166,1636 W Melrose St #104,188000.0,"Nov 12, 2014",,"Chicago, IL 60657",,,Condo,
41.75323,-87.661446,7725 S Laflin St,170000.0,"Nov 12, 2014",Auburn Gresham,"Chicago, IL 60620",,,Multi-Family,3062.0
41.93958,-87.639046,3180 N Lake Shore Dr #4F,325000.0,"Nov 12, 2014",,"Chicago, IL 60657",,,Condo,
41.932022,-87.7812,2830 N Melvina Ave,340000.0,"Nov 12, 2014",Belmont Central,"Chicago, IL 60634",2.0,,Single-Family Home,1055.0
41.93298,-87.756195,5155 W George St,336000.0,"Nov 12, 2014",Cragin,"Chicago, IL 60641",2.0,,Single-Family Home,1069.0
41.754875,-87.62193,7654 S Michigan Ave,204000.0,"Nov 12, 2014",Greater Grand Crossing,"Chicago, IL 60619",4.0,,Single-Family Home,2562.0
41.910076,-87.63239,1560 N Sandburg Ter #510J,208000.0,"Nov 12, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.861725,-87.66498,1524 W 15th St #502-S,260000.0,"Nov 12, 2014",University Village,"Chicago, IL 60608",,,Condo,
41.93958,-87.639046,3180 N Lake Shore Dr #14F,334000.0,"Nov 12, 2014",,"Chicago, IL 60657",,,Condo,
41.917957,-87.758064,2041 N Lockwood Ave,135000.0,"Nov 12, 2014",Cragin,"Chicago, IL 60639",,,Multi-Family,2160.0
41.746487,-87.58331,8144 S East End Ave,61000.0,"Nov 12, 2014",Avalon Park,"Chicago, IL 60617",2.0,,Single-Family Home,1035.0
41.965942,-87.69764,4652 N Virginia Ave,1006000.0,"Nov 12, 2014",Ravenswood,"Chicago, IL 60625",5.0,,Single-Family Home,5818.0
41.883793,-87.65271,1000 W Washington Blvd #409,350000.0,"Nov 12, 2014",,"Chicago, IL 60607",,,Condo,
41.97425,-87.69392,2546 W Carmen Ave,515000.0,"Nov 12, 2014",Lincoln Square,"Chicago, IL 60625",,,Multi-Family,1480.0
41.92694,-87.79621,2553 N Newcastle Ave,245000.0,"Nov 12, 2014",Montclare,"Chicago, IL 60707",,,Multi-Family,2132.0
41.915905,-87.79097,1947 N Natoma Ave,156000.0,"Nov 12, 2014",Galewood,"Chicago, IL 60707",3.0,,Single-Family Home,1413.0
41.79455,-87.780304,5351 S Mulligan Ave,265000.0,"Nov 12, 2014",Garfield Ridge,"Chicago, IL 60638",2.0,,Single-Family Home,879.0
42.013638,-87.68791,7246 N Oakley Ave #1S,154900.0,"Nov 12, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.980457,-87.84519,8727 W Bryn Mawr Ave #406,205000.0,"Nov 12, 2014",O'Hare,"Chicago, IL 60631",,,Condo,
41.938786,-87.73074,4131 W Belmont Ave #312,166000.0,"Nov 12, 2014",Avondale,"Chicago, IL 60641",,,Condo,
41.864517,-87.71311,1268 S Saint Louis Ave,183000.0,"Nov 12, 2014",North Lawndale,"Chicago, IL 60623",,,Multi-Family,3639.0
41.998924,-87.67776,6426 N Ridge Blvd #6432-1K,70000.0,"Nov 12, 2014",West Rogers Park,"Chicago, IL 60626",,,Condo,
41.89416,-87.68891,2454 W Huron St,395000.0,"Nov 12, 2014",West Town,"Chicago, IL 60612",2.0,,Single-Family Home,882.0
41.976208,-87.760826,5209 N Lind Ave,270000.0,"Nov 12, 2014",Jefferson Park,"Chicago, IL 60630",2.0,,Single-Family Home,1078.0
41.89516,-87.637794,345 W Superior St #P-5,30000.0,"Nov 12, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.969627,-87.80448,4845 N Mont Clare Ave,204000.0,"Nov 12, 2014",Norwood Park,"Chicago, IL 60656",3.0,,Single-Family Home,1025.0
41.696655,-87.68415,10816 S Campbell Ave,315000.0,"Nov 12, 2014",Morgan Park,"Chicago, IL 60655",4.0,,Single-Family Home,1703.0
41.773304,-87.570435,2231 E 67th St #14C,38000.0,"Nov 12, 2014",South Shore,"Chicago, IL 60649",,,Condo,
41.92381,-87.69011,2517 W Medill Ave,735000.0,"Nov 12, 2014",Bucktown,"Chicago, IL 60647",,,Multi-Family,2523.0
41.86136,-87.72222,1441 S Springfield Ave,160000.0,"Nov 12, 2014",North Lawndale,"Chicago, IL 60623",,,Multi-Family,3897.0
41.89813,-87.6216,201 E Chestnut St #6F,195000.0,"Nov 12, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.872326,-87.72213,3845 W Flournoy St,183000.0,"Nov 12, 2014",West Garfield Park,"Chicago, IL 60624",,,Multi-Family,3578.0
41.964966,-87.70732,3134 W Wilson Ave,650000.0,"Nov 12, 2014",Albany Park,"Chicago, IL 60625",,,Multi-Family,2568.0
41.925728,-87.65074,850 W Fullerton Ave,1500000.0,"Nov 12, 2014",DePaul,"Chicago, IL 60614",,,Multi-Family,3878.0
41.97379,-87.76425,5112 N Lotus Ave,218000.0,"Nov 12, 2014",Jefferson Park,"Chicago, IL 60630",3.0,,Single-Family Home,927.0
41.949615,-87.645775,3660 N Lake Shore Dr #1207,189500.0,"Nov 12, 2014",,"Chicago, IL 60613",,,Condo,
41.9265,-87.65866,2446 N Racine Ave #1R,875000.0,"Nov 12, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.999657,-87.819725,6548 N Oliphant Ave,625000.0,"Nov 12, 2014",Edison Park,"Chicago, IL 60631",5.0,,Single-Family Home,2283.0
41.745808,-87.66852,8128 S Wood St,190000.0,"Nov 12, 2014",Auburn Gresham,"Chicago, IL 60620",3.0,,Single-Family Home,1461.0
41.72661,-87.57875,9243 S Constance Ave,45000.0,"Nov 12, 2014",Calumet Heights,"Chicago, IL 60617",3.0,,Single-Family Home,1408.0
41.894505,-87.62713,21 E Huron St #3004,474000.0,"Nov 12, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.980938,-87.80803,7225 W Higgins Ave #406,120000.0,"Nov 12, 2014",Norwood Park,"Chicago, IL 60656",,,Condo,
41.979645,-87.810555,5525 N Odell Ave,320000.0,"Nov 12, 2014",Norwood Park,"Chicago, IL 60656",3.0,,Single-Family Home,975.0
41.778828,-87.69384,2809 W 63rd St,100000.0,"Nov 12, 2014",Chicago Lawn,"Chicago, IL 60629",,,Multi-Family,3464.0
41.982468,-87.66336,5521 N Wayne Ave,850000.0,"Nov 12, 2014",Edgewater,"Chicago, IL 60640",4.0,,Single-Family Home,2111.0
41.7471,-87.70022,8030 S Albany Ave,86000.0,"Nov 12, 2014",Ashburn,"Chicago, IL 60652",2.0,,Single-Family Home,939.0
41.684956,-87.6729,11453 S Longwood Dr,282000.0,"Nov 12, 2014",Morgan Park,"Chicago, IL 60643",3.0,,Single-Family Home,1735.0
41.891075,-87.638535,501 N Kingsbury St #B3,845000.0,"Nov 12, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.92165,-87.732445,2229 N Tripp Ave,110000.0,"Nov 12, 2014",Hermosa,"Chicago, IL 60639",,,Multi-Family,2435.0
41.93898,-87.64141,450 W Briar Pl #12M,205000.0,"Nov 12, 2014",,"Chicago, IL 60657",,,Condo,
41.97674,-87.733635,5225 N Riversedge Ter #214,230000.0,"Nov 12, 2014",North Park,"Chicago, IL 60630",,,Condo,
41.980316,-87.80081,5455 N Sayre Ave,247500.0,"Nov 12, 2014",Norwood Park,"Chicago, IL 60656",3.0,,Single-Family Home,1021.0
41.957794,-87.71951,4210 N Monticello Ave,339000.0,"Nov 12, 2014",Irving Park,"Chicago, IL 60618",4.0,,Single-Family Home,1425.0
41.893173,-87.708046,642 N Sawyer Ave,59000.0,"Nov 10, 2014",Humboldt Park,"Chicago, IL 60624",,,Multi-Family,2348.0
41.97029,-87.686874,4854 N Oakley Ave #4854-3,205000.0,"Nov 10, 2014",Ravenswood,"Chicago, IL 60625",,,Condo,
41.99935,-87.68602,6455 N Bell Ave #6455-1,57500.0,"Nov 10, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.89813,-87.6216,201 E Chestnut St #9D,229000.0,"Nov 10, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.894978,-87.67817,2026 W Superior St,838000.0,"Nov 10, 2014",Ukranian Village,"Chicago, IL 60612",,,Single-Family Home,
41.899082,-87.66451,1452 W Walton St #1,525000.0,"Nov 10, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.988564,-87.7049,5924 N Lincoln Ave #402,211500.0,"Nov 10, 2014",West Rogers Park,"Chicago, IL 60659",,,Condo,
41.84616,-87.63251,215 W 25th Pl,280000.0,"Nov 10, 2014",Armour Square,"Chicago, IL 60616",,,Multi-Family,2982.0
41.904655,-87.62964,1221 N Dearborn St #PH7N,209000.0,"Nov 10, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.838615,-87.65764,3051 S Lyman St,260000.0,"Nov 10, 2014",Bridgeport,"Chicago, IL 60608",4.0,,Townhouse,1908.0
41.795937,-87.71868,5332 S Hamlin Ave,135000.0,"Nov 10, 2014",West Elsdon,"Chicago, IL 60632",2.0,,Single-Family Home,1044.0
41.960136,-87.64769,4250 N Marine Dr #2706,155000.0,"Nov 10, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.90652,-87.66475,1349 N Greenview Ave,990000.0,"Nov 10, 2014",Goose Island,"Chicago, IL 60642",,,Single-Family Home,612.0
41.900455,-87.62467,950 N Michigan Ave #46E,670000.0,"Nov 10, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.70597,-87.70538,10300 S Christiana Ave,175000.0,"Nov 10, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1181.0
41.79659,-87.699844,3026 W 53rd Pl,150000.0,"Nov 10, 2014",Gage Park,"Chicago, IL 60632",,,Multi-Family,1718.0
41.75065,-87.73931,7810 S Kilpatrick Ave,103000.0,"Nov 10, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,1080.0
41.822956,-87.69924,2956 W Pershing Rd,187500.0,"Nov 10, 2014",Brighton Park,"Chicago, IL 60632",3.0,,Single-Family Home,1040.0
41.994747,-87.75327,6244 N Legett Ave,398000.0,"Nov 10, 2014",Sauganash,"Chicago, IL 60646",3.0,,Single-Family Home,1332.0
41.759724,-87.63665,7401 S Normal Ave,51000.0,"Nov 10, 2014",Englewood,"Chicago, IL 60621",,,Multi-Family,2436.0
41.900494,-87.67018,1026 N Paulina St,620000.0,"Nov 10, 2014",Wicker Park,"Chicago, IL 60622",,,Multi-Family,2646.0
41.819275,-87.70329,3130 W 41st St,100000.0,"Nov 10, 2014",Brighton Park,"Chicago, IL 60632",,,Multi-Family,1640.0
41.788513,-87.699394,5749 S Whipple St,168000.0,"Nov 10, 2014",Gage Park,"Chicago, IL 60629",,,Multi-Family,2292.0
41.978523,-87.67778,1931 W Summerdale Ave,600000.0,"Nov 10, 2014",Lincoln Square,"Chicago, IL 60640",,,Multi-Family,4040.0
41.903698,-87.735085,4334 W Crystal St,147500.0,"Nov 10, 2014",Humboldt Park,"Chicago, IL 60651",2.0,,Single-Family Home,736.0
41.91965,-87.76668,2155 N Parkside Ave,227000.0,"Nov 10, 2014",Belmont Central,"Chicago, IL 60639",3.0,,Single-Family Home,996.0
41.883602,-87.7687,148 N Waller Ave,95000.0,"Nov 10, 2014",Austin,"Chicago, IL 60644",,,Multi-Family,2924.0
41.806812,-87.72564,4735 S Karlov Ave,215000.0,"Nov 10, 2014",Archer Heights,"Chicago, IL 60632",,,Multi-Family,2648.0
41.93054,-87.66316,1355 W Schubert Ave,690000.0,"Nov 10, 2014",DePaul,"Chicago, IL 60614",4.0,,Townhouse,2160.0
41.992744,-87.654335,6101 N Sheridan Rd #28A,369500.0,"Nov 10, 2014",,"Chicago, IL 60660",,,Condo,
41.98401,-87.65453,5601 N Sheridan Rd #5C,88000.0,"Nov 10, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.774467,-87.78147,6444 S Narragansett Ave #1E,62000.0,"Nov 10, 2014",Clearing,"Chicago, IL 60638",,,Condo,
41.87964,-87.640366,130 S Canal St #808,259500.0,"Nov 10, 2014",,"Chicago, IL 60606",,,Condo,
41.95643,-87.66525,1420 W Belle Plaine Ave #GW,254000.0,"Nov 10, 2014",,"Chicago, IL 60613",,,Condo,
41.90275,-87.77329,1222 N Mayfield Ave,185000.0,"Nov 10, 2014",Austin,"Chicago, IL 60651",3.0,,Single-Family Home,1124.0
41.910194,-87.79202,1637 N Normandy Ave,280000.0,"Nov 10, 2014",Galewood,"Chicago, IL 60707",4.0,,Single-Family Home,1656.0
41.776947,-87.74067,6351 S Keating Ave,150000.0,"Nov 10, 2014",Clearing,"Chicago, IL 60629",3.0,,Single-Family Home,1269.0
41.93924,-87.67021,1635 W Belmont Ave #501,540000.0,"Nov 10, 2014",,"Chicago, IL 60657",,,Condo,
41.95779,-87.65513,4144 N Sheridan Rd #411,201000.0,"Nov 10, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.752686,-87.71009,3504 W 77th St,145000.0,"Nov 10, 2014",Ashburn,"Chicago, IL 60652",3.0,,Single-Family Home,1097.0
41.95351,-87.66701,3933 N Greenview Ave #2,540000.0,"Nov 10, 2014",,"Chicago, IL 60613",,,Condo,
41.857693,-87.62306,119 E 18th St,830000.0,"Nov 10, 2014",Near South Side,"Chicago, IL 60616",4.0,,Townhouse,2400.0
41.940624,-87.678085,1956 W Melrose St #102,200000.0,"Nov 10, 2014",Roscoe Village,"Chicago, IL 60657",,,Condo,
41.768867,-87.61654,6913 S Calumet Ave,28000.0,"Nov 10, 2014",Greater Grand Crossing,"Chicago, IL 60637",,,Multi-Family,2272.0
41.78719,-87.79716,5741 S Nordica Ave,155000.0,"Nov 10, 2014",Garfield Ridge,"Chicago, IL 60638",2.0,,Single-Family Home,1143.0
41.711803,-87.62636,10024 S Perry Ave,23000.0,"Nov 10, 2014",Roseland,"Chicago, IL 60628",2.0,,Single-Family Home,1040.0
41.89631,-87.663,1414 W Chicago Ave #2,440000.0,"Nov 10, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.940655,-87.639885,3200 N Lake Shore Dr #1907,439000.0,"Nov 10, 2014",,"Chicago, IL 60657",,,Condo,
41.900246,-87.62516,100 E Walton St #19F,325000.0,"Nov 10, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.78913,-87.730034,5711 S Kildare Ave,160000.0,"Nov 10, 2014",West Elsdon,"Chicago, IL 60629",2.0,,Single-Family Home,1041.0
41.72913,-87.55911,9127 S Saginaw Ave,130000.0,"Nov 10, 2014",Calumet Heights,"Chicago, IL 60617",3.0,,Single-Family Home,1200.0
41.896416,-87.62385,777 N Michigan Ave #1108,237500.0,"Nov 10, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.908154,-87.68804,1451 N Artesian Ave #1,180500.0,"Nov 10, 2014",West Town,"Chicago, IL 60622",,,Condo,
41.70673,-87.53615,10351 S Avenue L,117000.0,"Nov 10, 2014",East Side,"Chicago, IL 60617",,,Multi-Family,2752.0
41.737362,-87.72913,8534 S Kildare Ave,125500.0,"Nov 10, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,1177.0
41.77794,-87.795494,6230 S Newland Ave #10-3-N,94000.0,"Nov 10, 2014",Clearing,"Chicago, IL 60638",,,Condo,
41.769115,-87.722145,6809 S Pulaski Rd #3D,32000.0,"Nov 10, 2014",West Lawn,"Chicago, IL 60629",,,Condo,
41.948967,-87.70507,3715 N Albany Ave,347500.0,"Nov 10, 2014",Irving Park,"Chicago, IL 60618",,,Multi-Family,2656.0
41.87964,-87.640366,130 S Canal St #10B,710000.0,"Nov 10, 2014",,"Chicago, IL 60606",,,Condo,
41.893642,-87.66483,1464 W Erie St #1,420000.0,"Nov 10, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.894505,-87.62713,21 E Huron St #1103,685000.0,"Nov 10, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.929882,-87.63962,2600 N Lakeview Ave #8L,182000.0,"Nov 10, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.91726,-87.69427,2651 W Armitage Ave,221000.0,"Nov 10, 2014",Bucktown,"Chicago, IL 60647",,,Multi-Family,2880.0
41.970875,-87.791954,4922 N Nashville Ave,290000.0,"Nov 10, 2014",Norwood Park,"Chicago, IL 60656",3.0,,Single-Family Home,1224.0
41.927654,-87.7075,2536 N Kedzie Blvd #204,135000.0,"Nov 10, 2014",Logan Square,"Chicago, IL 60647",,,Condo,
41.74494,-87.703125,8141 S Sawyer Ave,98500.0,"Nov 10, 2014",Ashburn,"Chicago, IL 60652",3.0,,Single-Family Home,1639.0
41.80772,-87.643875,719 W 47th Pl,205000.0,"Nov 10, 2014",Canaryville,"Chicago, IL 60609",,,Multi-Family,2860.0
41.934235,-87.649414,2852 N Halsted St #3S,580000.0,"Nov 10, 2014",,"Chicago, IL 60657",,,Condo,
41.732796,-87.66139,8841 S Justine St,165000.0,"Nov 10, 2014",Auburn Gresham,"Chicago, IL 60620",2.0,,Single-Family Home,928.0
41.907635,-87.62824,1 E Schiller St #18C,405000.0,"Nov 10, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.991734,-87.7022,6050 N Francisco Ave #6050-1E,140000.0,"Nov 10, 2014",West Rogers Park,"Chicago, IL 60659",,,Condo,
41.74959,-87.73446,7850 S Kilbourn Ave,121000.0,"Nov 10, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,936.0
41.978294,-87.658264,5300 N Winthrop Ave,430000.0,"Nov 10, 2014",Edgewater,"Chicago, IL 60640",3.0,,Single-Family Home,1890.0
41.861755,-87.62158,1502 S Prairie Ave #C17,425000.0,"Nov 10, 2014",Near South Side,"Chicago, IL 60605",,,Condo,
41.82079,-87.60177,4058 S Lake Park Ave,618000.0,"Nov 10, 2014",Oakland,"Chicago, IL 60653",,,Multi-Family,2965.0
41.959057,-87.72322,3801 W Cullom Ave #3801-3,90000.0,"Nov 10, 2014",Irving Park,"Chicago, IL 60618",,,Condo,
41.891273,-87.76384,600 N Pine Ave #G3,165000.0,"Nov 10, 2014",Austin,"Chicago, IL 60644",,,Condo,
41.695824,-87.7025,3237 W 108th Pl,350000.0,"Nov  7, 2014",Mount Greenwood,"Chicago, IL 60655",4.0,,Single-Family Home,1995.0
