Latitude,Longitude,Street Address,Price,Date Sold,Neighborhood,More Address,Beds,Baths,House Type,Size in Square Feet
41.891613,-87.64982,513 N Peoria St,600000.0,"Dec 11, 2014",Goose Island,"Chicago, IL 60642",3.0,3.5,Townhouse,2313.0
41.92227,-87.66105,2214 N Lakewood Ave,551500.0,"Dec 11, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.82783,-87.666306,3631 S Marshfield Ave,350000.0,"Dec 11, 2014",McKinley Park,"Chicago, IL 60609",4.0,2.0,Single-Family Home,1350.0
41.9476,-87.66557,3618 N Janssen Ave #2-S,385000.0,"Dec 11, 2014",,"Chicago, IL 60613",,,Condo,
41.778786,-87.78287,6222 S Nagle Ave,168000.0,"Dec 11, 2014",Clearing,"Chicago, IL 60638",2.0,1.0,Single-Family Home,865.0
41.93489,-87.6956,2932 N Washtenaw Ave,425000.0,"Dec 11, 2014",Avondale,"Chicago, IL 60618",,2.0,Multi-Family,1675.0
41.915752,-87.68278,1868 N Leavitt St,855000.0,"Dec 11, 2014",Bucktown,"Chicago, IL 60647",3.0,3.5,Single-Family Home,2052.0
41.89336,-87.63972,420 W Ontario St #206,385000.0,"Dec 11, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.96018,-87.670334,4313 N Paulina St #4313-1,213500.0,"Dec 11, 2014",Ravenswood,"Chicago, IL 60613",,,Condo,
41.984024,-87.67196,1653 W Olive Ave #2E,238000.0,"Dec 11, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
41.835896,-87.63734,3213 S Canal St,439000.0,"Dec 11, 2014",Bridgeport,"Chicago, IL 60616",4.0,2.0,Single-Family Home,2266.0
41.908024,-87.707855,3223 W Le Moyne St #3224-1,185000.0,"Dec 11, 2014",Humboldt Park,"Chicago, IL 60651",,,Condo,
41.788647,-87.69522,5746 S Mozart St,46500.0,"Dec 11, 2014",Gage Park,"Chicago, IL 60629",3.0,1.0,Single-Family Home,1193.0
41.902996,-87.6276,21 W Elm St #2-D,635000.0,"Dec 11, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.815674,-87.60026,4339 S Berkeley Ave,180000.0,"Dec 11, 2014",Kenwood,"Chicago, IL 60653",,3.0,Multi-Family,2510.0
41.947975,-87.643776,3550 N Lake Shore Dr #422,129000.0,"Dec 11, 2014",,"Chicago, IL 60657",,,Condo,
41.89306,-87.661964,615 N Noble St #1,395000.0,"Dec 11, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.89953,-87.621346,200 E Delaware Pl #19B,265000.0,"Dec 11, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.892082,-87.62886,545 N Dearborn St #W2704,295000.0,"Dec 11, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.87185,-87.62811,801 S Plymouth Ct #601,295000.0,"Dec 11, 2014",Loop,"Chicago, IL 60605",,,Condo,
41.88501,-87.61481,155 N Harbor Dr #1110,420000.0,"Dec 11, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.973255,-87.66654,1455 W Winnemac Ave #2,292000.0,"Dec 11, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.95247,-87.80539,7147 W Irving Park Rd #1,180500.0,"Dec 11, 2014",Dunning,"Chicago, IL 60634",,,Condo,
41.95727,-87.71263,3351 W Berteau Ave,480000.0,"Dec 11, 2014",Irving Park,"Chicago, IL 60618",,2.0,Multi-Family,1770.0
41.93523,-87.63962,2930 N Sheridan Rd #611,200000.0,"Dec 11, 2014",,"Chicago, IL 60657",,,Condo,
41.828846,-87.64206,3601 S Lowe Ave,389000.0,"Dec 11, 2014",Bridgeport,"Chicago, IL 60609",3.0,2.0,Single-Family Home,1166.0
42.00539,-87.81269,6838 N Osceola Ave,523500.0,"Dec 11, 2014",Edison Park,"Chicago, IL 60631",3.0,1.5,Single-Family Home,2440.0
41.838093,-87.65867,1252 W 31st St,286000.0,"Dec 11, 2014",Bridgeport,"Chicago, IL 60608",,2.0,Multi-Family,2394.0
41.831593,-87.67312,1904 W 34th Pl,300500.0,"Dec 11, 2014",McKinley Park,"Chicago, IL 60608",,2.0,Multi-Family,2398.0
41.918247,-87.80006,2101 N Sayre Ave,221000.0,"Dec 11, 2014",Galewood,"Chicago, IL 60707",3.0,1.0,Single-Family Home,1365.0
41.940018,-87.69695,2743 W Melrose St,464000.0,"Dec 11, 2014",Avondale,"Chicago, IL 60618",3.0,1.5,Single-Family Home,1720.0
41.94938,-87.72837,4020 W Warwick Ave,820000.0,"Dec 11, 2014",Irving Park,"Chicago, IL 60641",4.0,1.0,Single-Family Home,1650.0
41.797585,-87.72853,5234 S Keeler Ave,104500.0,"Dec 11, 2014",Archer Heights,"Chicago, IL 60632",3.0,2.0,Single-Family Home,1117.0
41.92606,-87.76813,2507 N Major Ave,190000.0,"Dec 11, 2014",Belmont Central,"Chicago, IL 60639",3.0,1.5,Single-Family Home,1535.0
41.89125,-87.68359,2245 W Race Ave,370000.0,"Dec 11, 2014",Ukranian Village,"Chicago, IL 60612",,2.0,Multi-Family,1800.0
41.926334,-87.748505,4852 W Altgeld St,194500.0,"Dec 11, 2014",Cragin,"Chicago, IL 60639",3.0,1.0,Single-Family Home,1040.0
41.89953,-87.621346,200 E Delaware Pl #13D,455000.0,"Dec 11, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.94067,-87.7654,5530 W School St,331000.0,"Dec 11, 2014",Portage Park,"Chicago, IL 60641",3.0,1.0,Single-Family Home,1280.0
41.942734,-87.77912,6105 W Newport Ave,329000.0,"Dec 11, 2014",Dunning,"Chicago, IL 60634",3.0,2.0,Single-Family Home,1853.0
41.994434,-87.68512,2200 W Granville Ave #2202-2,75000.0,"Dec 11, 2014",West Rogers Park,"Chicago, IL 60659",,,Condo,
41.744858,-87.737305,8151 S Knox Ave,124000.0,"Dec 11, 2014",Scottsdale,"Chicago, IL 60652",3.0,1.5,Single-Family Home,998.0
42.01723,-87.679436,7420 N Winchester Ave #2A,45000.0,"Dec 11, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.928616,-87.661736,1317 W Wrightwood Ave,1209000.0,"Dec 11, 2014",DePaul,"Chicago, IL 60614",,2.0,Multi-Family,2760.0
41.882477,-87.67815,2036 W Warren Blvd,349500.0,"Dec 11, 2014",,"Chicago, IL 60612",4.0,2.5,Single-Family Home,2016.0
41.775307,-87.72056,3904 W 65th St,75000.0,"Dec 11, 2014",West Lawn,"Chicago, IL 60629",3.0,1.0,Single-Family Home,1001.0
41.79755,-87.59858,5410 S University Ave #3N,345000.0,"Dec 11, 2014",Hyde Park,"Chicago, IL 60615",,,Condo,
41.789913,-87.71797,3758 W 57th St,212000.0,"Dec 11, 2014",West Elsdon,"Chicago, IL 60629",3.0,1.0,Single-Family Home,1178.0
41.76987,-87.736176,6744 S Kolmar Ave,75000.0,"Dec 11, 2014",West Lawn,"Chicago, IL 60629",2.0,1.0,Single-Family Home,1104.0
41.754997,-87.55065,7811 S South Shore Dr,20000.0,"Dec 11, 2014",South Shore,"Chicago, IL 60649",,,Single-Family Home,
41.950104,-87.66445,3740 N Southport Ave #2,425000.0,"Dec 11, 2014",,"Chicago, IL 60613",,,Condo,
41.952827,-87.664406,1404 W Byron St #3W,472500.0,"Dec 11, 2014",,"Chicago, IL 60613",,,Condo,
41.96513,-87.75464,4627 N Leclaire Ave,432000.0,"Dec 11, 2014",Portage Park,"Chicago, IL 60630",3.0,1.0,Single-Family Home,1138.0
41.943836,-87.65181,862 W Roscoe St #2,443500.0,"Dec 11, 2014",,"Chicago, IL 60657",,,Condo,
41.952602,-87.80329,3963 N Nordica Ave,240000.0,"Dec  9, 2014",Dunning,"Chicago, IL 60634",3.0,1.0,Single-Family Home,1152.0
41.90857,-87.63412,1429 N Wells St #G-9,540000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.912254,-87.63395,1660 N La Salle Dr #4202,405000.0,"Dec  9, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.974808,-87.79844,5135 N New England Ave,242000.0,"Dec  9, 2014",Norwood Park,"Chicago, IL 60656",3.0,1.5,Single-Family Home,1461.0
41.92884,-87.6483,747 W Wrightwood Ave #A,814000.0,"Dec  9, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.931652,-87.641685,2733 N Hampden Ct #1F,340000.0,"Dec  9, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.79606,-87.732155,5322 S Kolin Ave,123000.0,"Dec  9, 2014",West Elsdon,"Chicago, IL 60632",2.0,1.0,Single-Family Home,948.0
41.768074,-87.71729,3754 W 69th St,175000.0,"Dec  9, 2014",West Lawn,"Chicago, IL 60629",3.0,2.0,Single-Family Home,1407.0
41.820507,-87.61754,4052 S King Dr,335000.0,"Dec  9, 2014",Grand Boulevard,"Chicago, IL 60653",,3.0,Multi-Family,2840.0
41.894547,-87.76392,752 N Pine Ave,33500.0,"Dec  9, 2014",Austin,"Chicago, IL 60644",4.0,1.5,Single-Family Home,2144.0
41.880104,-87.65308,1025 W Monroe St #4W,545000.0,"Dec  9, 2014",,"Chicago, IL 60607",,,Condo,
42.005943,-87.70313,2924 W Farwell Ave,762000.0,"Dec  9, 2014",West Rogers Park,"Chicago, IL 60645",5.0,2.5,Single-Family Home,2988.0
42.000214,-87.66886,6507 N Bosworth Ave #6507-1,273000.0,"Dec  9, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.966682,-87.72029,3648 W Leland Ave #3648-2,140000.0,"Dec  9, 2014",Albany Park,"Chicago, IL 60625",,,Condo,
42.01257,-87.683716,7200 N Ridge Blvd #1G,133000.0,"Dec  9, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
42.00692,-87.67238,1660 W Farwell Ave #3A,112000.0,"Dec  9, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.962833,-87.71231,3337 W Sunnyside Ave #1A,185000.0,"Dec  9, 2014",Albany Park,"Chicago, IL 60625",,,Condo,
41.910076,-87.63239,1560 N Sandburg Ter #2305J,185000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.905468,-87.66472,1309 N Greenview Ave #2,367000.0,"Dec  9, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.798717,-87.704575,5207 S Sawyer Ave,170000.0,"Dec  9, 2014",Gage Park,"Chicago, IL 60632",,2.0,Multi-Family,2028.0
41.997513,-87.66816,1506 W Highland Ave,492000.0,"Dec  9, 2014",Edgewater,"Chicago, IL 60660",4.0,1.0,Single-Family Home,1571.0
41.786633,-87.71941,3833 W 58th Pl,145000.0,"Dec  9, 2014",West Elsdon,"Chicago, IL 60629",3.0,1.0,Single-Family Home,1189.0
41.979794,-87.73619,5411 N Kildare Ave,500000.0,"Dec  9, 2014",North Park,"Chicago, IL 60630",4.0,3.5,Single-Family Home,2653.0
41.74423,-87.6934,2823 W 82nd St,200000.0,"Dec  9, 2014",Ashburn,"Chicago, IL 60652",3.0,1.0,Single-Family Home,1104.0
41.965363,-87.70452,3025 W Eastwood Ave,725000.0,"Dec  9, 2014",Albany Park,"Chicago, IL 60625",4.0,2.5,Single-Family Home,2098.0
41.800026,-87.66874,5142 S Hermitage Ave,77000.0,"Dec  9, 2014",Back of the Yards,"Chicago, IL 60609",,2.0,Multi-Family,2308.0
41.826187,-87.62505,3748 S Wabash Ave #3,127500.0,"Dec  9, 2014",Douglas,"Chicago, IL 60653",,,Condo,
41.992744,-87.654335,6101 N Sheridan Rd #41A,425000.0,"Dec  9, 2014",,"Chicago, IL 60660",,,Condo,
41.88301,-87.67701,2005 W Washington Blvd #1,210000.0,"Dec  9, 2014",,"Chicago, IL 60612",,,Condo,
41.96412,-87.77993,4568 N Meade Ave,370000.0,"Dec  9, 2014",Portage Park,"Chicago, IL 60630",4.0,2.0,Single-Family Home,1948.0
41.888836,-87.63192,345 N La Salle Dr #1608,275000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.760643,-87.61788,7347 S Prairie Ave,165000.0,"Dec  9, 2014",Greater Grand Crossing,"Chicago, IL 60619",3.0,1.0,Single-Family Home,1200.0
41.89341,-87.640755,645 N Kingsbury St #1902,388000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.912304,-87.72604,1717 N Pulaski Rd,72000.0,"Dec  9, 2014",Humboldt Park,"Chicago, IL 60639",4.0,1.5,Single-Family Home,840.0
41.688507,-87.70227,3239 W 112th Pl,149000.0,"Dec  9, 2014",Mount Greenwood,"Chicago, IL 60655",2.0,1.5,Single-Family Home,768.0
41.8687,-87.66236,1416 W Fillmore St,417500.0,"Dec  9, 2014",University Village / Little Italy,"Chicago, IL 60607",3.0,1.5,Townhouse,1358.0
41.83899,-87.65484,3037 S Loomis St,380000.0,"Dec  9, 2014",Bridgeport,"Chicago, IL 60608",,3.0,Multi-Family,1260.0
41.961426,-87.77302,4431 N Monitor Ave,330000.0,"Dec  9, 2014",Portage Park,"Chicago, IL 60630",2.0,1.0,Single-Family Home,1316.0
41.89449,-87.774414,5957 W Chicago Ave,115000.0,"Dec  9, 2014",Austin,"Chicago, IL 60651",,2.0,Multi-Family,2300.0
41.936188,-87.72745,3022 N Pulaski Rd #3-C,50000.0,"Dec  9, 2014",Avondale,"Chicago, IL 60641",,,Condo,
41.74198,-87.71781,3823 W 83rd St,100000.0,"Dec  9, 2014",Ashburn,"Chicago, IL 60652",2.0,1.0,Single-Family Home,935.0
41.968517,-87.652245,852 W Lakeside Pl #852-G,191000.0,"Dec  9, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.769115,-87.722145,6811 S Pulaski Rd #3E,56000.0,"Dec  9, 2014",West Lawn,"Chicago, IL 60629",,,Condo,
41.94272,-87.66776,1536 W Henderson St,950000.0,"Dec  9, 2014",,"Chicago, IL 60657",,3.0,Multi-Family,1716.0
41.96,-87.69929,4319 N Mozart St #2S,251500.0,"Dec  9, 2014",Irving Park,"Chicago, IL 60618",,,Condo,
41.82636,-87.66992,3713 S Wood St,374000.0,"Dec  9, 2014",McKinley Park,"Chicago, IL 60609",,4.0,Multi-Family,2480.0
41.917374,-87.80551,2037 N Harlem Ave #2041-1E,53000.0,"Dec  9, 2014",Galewood,"Chicago, IL 60707",,,Condo,
41.95208,-87.668564,3845 N Ashland Ave #2E,410000.0,"Dec  9, 2014",,"Chicago, IL 60613",,,Condo,
41.91834,-87.6573,2002 N Clifton Ave #2002-E,283000.0,"Dec  9, 2014",DePaul,"Chicago, IL 60614",,,Condo,
42.012737,-87.701706,2858 W Touhy Ave #59,270000.0,"Dec  9, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.743645,-87.73055,8216 S Kildare Ave,200000.0,"Dec  9, 2014",Scottsdale,"Chicago, IL 60652",2.0,1.0,Single-Family Home,888.0
41.910076,-87.63239,1560 N Sandburg Ter #1502J,307000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.80844,-87.60486,4734 S Drexel Blvd #3S,190000.0,"Dec  9, 2014",Kenwood,"Chicago, IL 60615",,,Condo,
41.797337,-87.685715,5300 S Artesian Ave,90000.0,"Dec  9, 2014",Gage Park,"Chicago, IL 60632",3.0,1.0,Single-Family Home,1057.0
41.94602,-87.65775,1151 W Eddy St,390000.0,"Dec  9, 2014",Lakeview,"Chicago, IL 60657",3.0,2.0,Townhouse,1498.0
41.78866,-87.61924,5834 S Prairie Ave #5834-G,57000.0,"Dec  9, 2014",Washington Park,"Chicago, IL 60637",,,Condo,
41.944912,-87.64736,3443 N Elaine Pl #1S,392000.0,"Dec  9, 2014",,"Chicago, IL 60657",,,Condo,
41.917603,-87.67341,1815 W Armitage Ave #2,350000.0,"Dec  9, 2014",Bucktown,"Chicago, IL 60622",,,Condo,
41.80953,-87.72573,4601 S Karlov Ave,120000.0,"Dec  9, 2014",Archer Heights,"Chicago, IL 60632",3.0,2.0,Single-Family Home,1213.0
41.942497,-87.72203,3351 N Hamlin Ave,50000.0,"Dec  9, 2014",Avondale,"Chicago, IL 60618",,2.0,Multi-Family,1728.0
41.925293,-87.63856,345 W Fullerton Pkwy #1702,385000.0,"Dec  9, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.80215,-87.585815,5100 S Hyde Park Blvd #1627-3,135000.0,"Dec  9, 2014",Hyde Park,"Chicago, IL 60615",,,Condo,
41.74745,-87.59636,1135 E 81st St,84000.0,"Dec  9, 2014",Avalon Park,"Chicago, IL 60619",4.0,2.0,Single-Family Home,1254.0
41.94508,-87.83598,8352 W Addison St #303,110000.0,"Dec  9, 2014",Dunning,"Chicago, IL 60634",,,Condo,
41.938164,-87.6482,734 W Barry Ave #734-S-3,209000.0,"Dec  9, 2014",,"Chicago, IL 60657",,,Condo,
41.92121,-87.69654,2731 W Saint Georges Ct,302000.0,"Dec  9, 2014",Bucktown,"Chicago, IL 60647",,2.5,Multi-Family,2298.0
41.7647,-87.65937,1409 W 71st St,26000.0,"Dec  9, 2014",West Englewood,"Chicago, IL 60636",,2.0,Multi-Family,2170.0
41.939945,-87.81693,3308 N Oriole Ave,92000.0,"Dec  9, 2014",Dunning,"Chicago, IL 60634",3.0,1.5,Single-Family Home,1197.0
41.896404,-87.65707,809 N Racine Ave #300,330000.0,"Dec  9, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.78138,-87.77249,6101 S Mcvicker Ave,207000.0,"Dec  9, 2014",Clearing,"Chicago, IL 60638",2.0,1.0,Single-Family Home,814.0
41.92071,-87.71488,3531 W Palmer St,267000.0,"Dec  9, 2014",Logan Square,"Chicago, IL 60647",3.0,1.5,Single-Family Home,1275.0
42.013138,-87.66486,1334 W Touhy Ave #2D,85500.0,"Dec  9, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.943085,-87.832985,8238 W Cornelia Ave,328000.0,"Dec  9, 2014",Dunning,"Chicago, IL 60634",3.0,1.0,Single-Family Home,1115.0
41.842873,-87.71317,2653 S Drake Ave,55000.0,"Dec  9, 2014",Little Village,"Chicago, IL 60623",,1.0,Multi-Family,1584.0
41.992813,-87.7358,6139 N Kildare Ave,430000.0,"Dec  9, 2014",Sauganash,"Chicago, IL 60646",4.0,1.5,Single-Family Home,1165.0
41.786835,-87.69273,5846 S Fairfield Ave,95500.0,"Dec  9, 2014",Gage Park,"Chicago, IL 60629",,2.0,Multi-Family,1684.0
42.00668,-87.6587,1125 W Farwell Ave #C2,208000.0,"Dec  9, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.761795,-87.71044,3506 W 72nd Pl,70000.0,"Dec  9, 2014",Chicago Lawn,"Chicago, IL 60629",2.0,1.0,Single-Family Home,1039.0
41.950443,-87.74484,4701 W Berenice Ave,420000.0,"Dec  9, 2014",Portage Park,"Chicago, IL 60641",3.0,1.0,Single-Family Home,1344.0
41.840366,-87.62423,2954 S Michigan Ave,246000.0,"Dec  9, 2014",Douglas,"Chicago, IL 60616",3.0,2.0,Townhouse,1620.0
41.924164,-87.79612,2415 N Newcastle Ave,52000.0,"Dec  9, 2014",Montclare,"Chicago, IL 60707",,,Single-Family Home,
41.84896,-87.691956,2637 W 23rd Pl,139000.0,"Dec  9, 2014",Little Village,"Chicago, IL 60608",,2.0,Multi-Family,1152.0
42.006035,-87.68541,2139 W Farwell Ave,200000.0,"Dec  9, 2014",West Rogers Park,"Chicago, IL 60645",3.0,1.5,Townhouse,1291.0
41.93166,-87.66127,2734 N Lakewood Ave,1430000.0,"Dec  9, 2014",DePaul,"Chicago, IL 60614",4.0,4.0,Townhouse,3032.0
41.886024,-87.63373,182 W Lake St #807,132000.0,"Dec  9, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.9484,-87.6802,2041 W Waveland Ave,780000.0,"Dec  9, 2014",North Center,"Chicago, IL 60618",,2.0,Multi-Family,2038.0
41.967022,-87.66156,1249 W Leland Ave #1249-2,82000.0,"Dec  9, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.858334,-87.6561,1717 S Racine Ave,405000.0,"Dec  9, 2014",Pilsen,"Chicago, IL 60608",,6.5,Multi-Family,6600.0
41.73836,-87.71517,3721 W 85th St,127000.0,"Dec  9, 2014",Ashburn,"Chicago, IL 60652",2.0,1.0,Single-Family Home,1040.0
41.94632,-87.7524,5006 W Addison St,161000.0,"Dec  9, 2014",Portage Park,"Chicago, IL 60641",2.0,1.0,Single-Family Home,912.0
42.01578,-87.70748,3116 W Jarvis Ave,230000.0,"Dec  9, 2014",West Rogers Park,"Chicago, IL 60645",3.0,1.0,Single-Family Home,1004.0
41.94034,-87.65741,3213 N Clifton Ave #2,413500.0,"Dec  9, 2014",,"Chicago, IL 60657",,,Condo,
41.789997,-87.70993,5654 S Trumbull Ave,190000.0,"Dec  9, 2014",Gage Park,"Chicago, IL 60629",3.0,1.0,Single-Family Home,1150.0
41.965633,-87.734184,4655 N Kasson Ave,382000.0,"Dec  9, 2014",Albany Park,"Chicago, IL 60630",,2.0,Multi-Family,2088.0
41.82006,-87.70227,4024 S Albany Ave,205000.0,"Dec  9, 2014",Brighton Park,"Chicago, IL 60632",,4.0,Multi-Family,4600.0
41.941223,-87.75291,5025 W Henderson St,355000.0,"Dec  9, 2014",Portage Park,"Chicago, IL 60641",,3.0,Multi-Family,2750.0
41.906925,-87.63233,1360 N Sandburg Ter #1506C,147500.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.989777,-87.73563,4241 W Peterson Ave,475000.0,"Dec  9, 2014",Sauganash,"Chicago, IL 60646",3.0,2.5,Townhouse,2194.0
41.97619,-87.78327,5215 N Melvina Ave,170000.0,"Dec  9, 2014",Jefferson Park,"Chicago, IL 60630",3.0,1.0,Single-Family Home,1650.0
41.77666,-87.75525,6349 S Lorel Ave,118500.0,"Dec  9, 2014",Clearing,"Chicago, IL 60638",2.0,1.0,Townhouse,891.0
41.905685,-87.7501,4939 W Hirsch St,85000.0,"Dec  9, 2014",Austin,"Chicago, IL 60651",2.0,1.0,Single-Family Home,897.0
41.928055,-87.67222,1781 W Terra Cotta Pl #1781-F,407000.0,"Dec  9, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.844433,-87.63017,146 W 27th St,70000.0,"Dec  9, 2014",Douglas,"Chicago, IL 60616",3.0,1.5,Single-Family Home,1257.0
41.8158,-87.6953,4253 S Mozart St,56000.0,"Dec  9, 2014",Brighton Park,"Chicago, IL 60632",,2.0,Multi-Family,1674.0
41.954815,-87.7089,4029 N Sawyer Ave,512000.0,"Dec  9, 2014",Irving Park,"Chicago, IL 60618",2.0,1.0,Single-Family Home,770.0
41.94403,-87.83423,3536 N Plainfield Ave,258000.0,"Dec  9, 2014",Dunning,"Chicago, IL 60634",3.0,1.0,Single-Family Home,1482.0
41.702534,-87.68312,10500 S Artesian Ave #1N,105000.0,"Dec  9, 2014",Beverly,"Chicago, IL 60655",,,Condo,
41.989933,-87.77503,5849 W Peterson Ave,250000.0,"Dec  9, 2014",Jefferson Park,"Chicago, IL 60646",,2.0,Multi-Family,1760.0
41.84669,-87.6966,2832 W 25th St,85000.0,"Dec  9, 2014",Little Village,"Chicago, IL 60623",,3.0,Multi-Family,2205.0
41.887196,-87.61612,420 E Waterside Dr #2401,602000.0,"Dec  9, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.90778,-87.67062,1712 W Beach Ave #1,510000.0,"Dec  9, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.909607,-87.6413,1510 N Cleveland Ave #4,620000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.789814,-87.62185,5743 S Michigan Ave #2S,70000.0,"Dec  9, 2014",Washington Park,"Chicago, IL 60637",,,Condo,
41.699203,-87.70931,10645 S Drake Ave,180000.0,"Dec  9, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,1.5,Single-Family Home,1210.0
41.93907,-87.77848,6057 W Melrose St,249000.0,"Dec  9, 2014",Dunning,"Chicago, IL 60634",2.0,1.0,Single-Family Home,1005.0
41.903694,-87.625374,1150 N Lake Shore Dr #24H,275000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.923122,-87.63986,416 W Grant Pl #A,2375000.0,"Dec  9, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.911816,-87.66981,1641 N Paulina St,855000.0,"Dec  9, 2014",Wicker Park,"Chicago, IL 60622",,6.0,Multi-Family,5209.0
41.89515,-87.642876,500 W Superior St #1110,360000.0,"Dec  9, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.95902,-87.65426,4217 N Sheridan Rd #2F,286500.0,"Dec  9, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.957485,-87.68307,2147 W Berteau Ave,545000.0,"Dec  9, 2014",North Center,"Chicago, IL 60618",,2.0,Multi-Family,1500.0
41.914894,-87.695,1832 N Washtenaw Ave,250000.0,"Dec  9, 2014",Bucktown,"Chicago, IL 60647",,2.0,Multi-Family,2088.0
42.009403,-87.67837,7014 N Wolcott Ave #7014-3,190000.0,"Dec  9, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.996483,-87.721855,6330 N Lawndale Ave,320000.0,"Dec  9, 2014",North Park,"Chicago, IL 60659",3.0,1.0,Single-Family Home,1560.0
41.96,-87.69929,4319 N Mozart St #3N,362000.0,"Dec  9, 2014",Irving Park,"Chicago, IL 60618",,,Condo,
41.925045,-87.73202,2416 N Keeler Ave,79500.0,"Dec  9, 2014",Hermosa,"Chicago, IL 60639",4.0,2.0,Single-Family Home,830.0
41.79358,-87.79994,5411 S Neva Ave,176000.0,"Dec  9, 2014",Garfield Ridge,"Chicago, IL 60638",2.0,1.0,Single-Family Home,984.0
41.87781,-87.643394,625 W Jackson Blvd #809,219000.0,"Dec  9, 2014",,"Chicago, IL 60661",,,Condo,
41.969788,-87.65333,921 W Gunnison St #1E,262000.0,"Dec  9, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.949173,-87.743355,4620 W Warwick Ave,330000.0,"Dec  9, 2014",Portage Park,"Chicago, IL 60641",,5.0,Multi-Family,4238.0
41.839405,-87.65846,2954 S Arch St,167000.0,"Dec  9, 2014",Bridgeport,"Chicago, IL 60608",,2.5,Multi-Family,1970.0
41.90874,-87.68757,1504 N Western Ave #2N,301000.0,"Dec  9, 2014",West Town,"Chicago, IL 60622",,,Condo,
41.81358,-87.60026,4457 S Berkeley Ave,369000.0,"Dec  8, 2014",Kenwood,"Chicago, IL 60653",2.0,2.5,Townhouse,1608.0
41.98585,-87.801,5755 N East Circle Ave,750000.0,"Dec  8, 2014",Norwood Park,"Chicago, IL 60631",4.0,3.0,Single-Family Home,2400.0
41.757263,-87.62748,7531 S Perry Ave,178000.0,"Dec  8, 2014",Greater Grand Crossing,"Chicago, IL 60620",3.0,1.0,Single-Family Home,1198.0
41.969242,-87.746124,4857 N Kruger Ave,159000.0,"Dec  8, 2014",Albany Park,"Chicago, IL 60630",3.0,1.0,Single-Family Home,1221.0
41.718796,-87.55442,2853 E 97th St,117000.0,"Dec  8, 2014",Jeffrey Manor,"Chicago, IL 60617",3.0,1.0,Single-Family Home,1138.0
41.798717,-87.75479,5149 S Lockwood Ave,185000.0,"Dec  8, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,1.0,Single-Family Home,1132.0
41.72518,-87.65998,9253 S Laflin St,95000.0,"Dec  8, 2014",Washington Heights / Brainerd,"Chicago, IL 60620",3.0,1.5,Single-Family Home,1247.0
41.98174,-87.82882,5619 N Vine Ave,310000.0,"Dec  8, 2014",Norwood Park,"Chicago, IL 60631",3.0,1.5,Single-Family Home,1318.0
41.95878,-87.64837,720 W Buena Ave #720-C,207500.0,"Dec  8, 2014",Uptown,"Chicago, IL 60613",,,Condo,
